Municipios;Sexo;Periodo;Total
21072 Valverde del Camino;Hombres;2003;6.055
21072 Valverde del Camino;Hombres;2002;6.073
21072 Valverde del Camino;Hombres;2001;6.050
21072 Valverde del Camino;Hombres;2000;6.052
21072 Valverde del Camino;Hombres;1999;6.081
21072 Valverde del Camino;Hombres;1998;6.081
21072 Valverde del Camino;Hombres;1997;""
21072 Valverde del Camino;Hombres;1996;6.112
21072 Valverde del Camino;Mujeres;2019;6.509
21072 Valverde del Camino;Mujeres;2018;6.495
21072 Valverde del Camino;Mujeres;2017;6.533
21072 Valverde del Camino;Mujeres;2016;6.539
21072 Valverde del Camino;Mujeres;2015;6.491
21072 Valverde del Camino;Mujeres;2014;6.464
21072 Valverde del Camino;Mujeres;2013;6.479
21072 Valverde del Camino;Mujeres;2012;6.589
21072 Valverde del Camino;Mujeres;2011;6.554
21072 Valverde del Camino;Mujeres;2010;6.499
21072 Valverde del Camino;Mujeres;2009;6.538
21072 Valverde del Camino;Mujeres;2008;6.486
21072 Valverde del Camino;Mujeres;2007;6.458
21072 Valverde del Camino;Mujeres;2006;6.472
21072 Valverde del Camino;Mujeres;2005;6.449
21072 Valverde del Camino;Mujeres;2004;6.425
21072 Valverde del Camino;Mujeres;2003;6.432
21072 Valverde del Camino;Mujeres;2002;6.450
21072 Valverde del Camino;Mujeres;2001;6.427
21072 Valverde del Camino;Mujeres;2000;6.428
21072 Valverde del Camino;Mujeres;1999;6.429
21072 Valverde del Camino;Mujeres;1998;6.429
21072 Valverde del Camino;Mujeres;1997;""
21072 Valverde del Camino;Mujeres;1996;6.497
21073 Villablanca;Total;2019;2.848
21073 Villablanca;Total;2018;""
21073 Villablanca;Total;2017;""
21073 Villablanca;Total;2016;""
21073 Villablanca;Total;2015;""
21073 Villablanca;Total;2014;""
21073 Villablanca;Total;2013;""
21073 Villablanca;Total;2012;""
21073 Villablanca;Total;2011;""
21073 Villablanca;Total;2010;""
21073 Villablanca;Total;2009;""
21073 Villablanca;Total;2008;""
21073 Villablanca;Total;2007;""
21073 Villablanca;Total;2006;""
21073 Villablanca;Total;2005;""
21073 Villablanca;Total;2004;""
21073 Villablanca;Total;2003;""
21073 Villablanca;Total;2002;""
21073 Villablanca;Total;2001;""
21073 Villablanca;Total;2000;""
21073 Villablanca;Total;1999;""
21073 Villablanca;Total;1998;""
21073 Villablanca;Total;1997;""
21073 Villablanca;Total;1996;""
21073 Villablanca;Hombres;2019;1.389
21073 Villablanca;Hombres;2018;1.398
21073 Villablanca;Hombres;2017;1.380
21073 Villablanca;Hombres;2016;1.398
21073 Villablanca;Hombres;2015;1.440
21073 Villablanca;Hombres;2014;1.502
21073 Villablanca;Hombres;2013;1.555
21073 Villablanca;Hombres;2012;1.532
21073 Villablanca;Hombres;2011;1.502
21073 Villablanca;Hombres;2010;1.476
21073 Villablanca;Hombres;2009;1.476
21073 Villablanca;Hombres;2008;1.433
21073 Villablanca;Hombres;2007;1.363
21073 Villablanca;Hombres;2006;1.287
21073 Villablanca;Hombres;2005;1.229
21073 Villablanca;Hombres;2004;1.172
21073 Villablanca;Hombres;2003;1.136
21073 Villablanca;Hombres;2002;1.095
21073 Villablanca;Hombres;2001;1.067
21073 Villablanca;Hombres;2000;1.060
21073 Villablanca;Hombres;1999;1.056
21073 Villablanca;Hombres;1998;1.066
21073 Villablanca;Hombres;1997;""
21073 Villablanca;Hombres;1996;1.075
21073 Villablanca;Mujeres;2019;1.459
21073 Villablanca;Mujeres;2018;1.441
21073 Villablanca;Mujeres;2017;1.401
21073 Villablanca;Mujeres;2016;1.403
21073 Villablanca;Mujeres;2015;1.440
21073 Villablanca;Mujeres;2014;1.456
21073 Villablanca;Mujeres;2013;1.457
21073 Villablanca;Mujeres;2012;1.443
21073 Villablanca;Mujeres;2011;1.414
21073 Villablanca;Mujeres;2010;1.324
21073 Villablanca;Mujeres;2009;1.317
21073 Villablanca;Mujeres;2008;1.299
21073 Villablanca;Mujeres;2007;1.214
21073 Villablanca;Mujeres;2006;1.132
21073 Villablanca;Mujeres;2005;1.095
21073 Villablanca;Mujeres;2004;1.050
21073 Villablanca;Mujeres;2003;1.010
21073 Villablanca;Mujeres;2002;980
21073 Villablanca;Mujeres;2001;993
21073 Villablanca;Mujeres;2000;993
21073 Villablanca;Mujeres;1999;974
21073 Villablanca;Mujeres;1998;986
21073 Villablanca;Mujeres;1997;""
21073 Villablanca;Mujeres;1996;997
21074 Villalba del Alcor;Total;2019;3.338
21074 Villalba del Alcor;Total;2018;""
21074 Villalba del Alcor;Total;2017;""
21074 Villalba del Alcor;Total;2016;""
21074 Villalba del Alcor;Total;2015;""
21074 Villalba del Alcor;Total;2014;""
21074 Villalba del Alcor;Total;2013;""
21074 Villalba del Alcor;Total;2012;""
21074 Villalba del Alcor;Total;2011;""
21074 Villalba del Alcor;Total;2010;""
21074 Villalba del Alcor;Total;2009;""
21074 Villalba del Alcor;Total;2008;""
21074 Villalba del Alcor;Total;2007;""
21074 Villalba del Alcor;Total;2006;""
21074 Villalba del Alcor;Total;2005;""
21074 Villalba del Alcor;Total;2004;""
21074 Villalba del Alcor;Total;2003;""
21074 Villalba del Alcor;Total;2002;""
21074 Villalba del Alcor;Total;2001;""
21074 Villalba del Alcor;Total;2000;""
21074 Villalba del Alcor;Total;1999;""
21074 Villalba del Alcor;Total;1998;""
21074 Villalba del Alcor;Total;1997;""
21074 Villalba del Alcor;Total;1996;""
21074 Villalba del Alcor;Hombres;2019;1.644
21074 Villalba del Alcor;Hombres;2018;1.623
21074 Villalba del Alcor;Hombres;2017;1.624
21074 Villalba del Alcor;Hombres;2016;1.632
21074 Villalba del Alcor;Hombres;2015;1.637
21074 Villalba del Alcor;Hombres;2014;1.653
21074 Villalba del Alcor;Hombres;2013;1.674
21074 Villalba del Alcor;Hombres;2012;1.694
21074 Villalba del Alcor;Hombres;2011;1.687
21074 Villalba del Alcor;Hombres;2010;1.704
21074 Villalba del Alcor;Hombres;2009;1.734
21074 Villalba del Alcor;Hombres;2008;1.754
21074 Villalba del Alcor;Hombres;2007;1.729
21074 Villalba del Alcor;Hombres;2006;1.726
21074 Villalba del Alcor;Hombres;2005;1.707
21074 Villalba del Alcor;Hombres;2004;1.707
21074 Villalba del Alcor;Hombres;2003;1.730
21074 Villalba del Alcor;Hombres;2002;1.761
21074 Villalba del Alcor;Hombres;2001;1.758
21074 Villalba del Alcor;Hombres;2000;1.795
21074 Villalba del Alcor;Hombres;1999;1.792
21074 Villalba del Alcor;Hombres;1998;1.778
21074 Villalba del Alcor;Hombres;1997;""
21074 Villalba del Alcor;Hombres;1996;1.793
21074 Villalba del Alcor;Mujeres;2019;1.694
21074 Villalba del Alcor;Mujeres;2018;1.660
21074 Villalba del Alcor;Mujeres;2017;1.655
21074 Villalba del Alcor;Mujeres;2016;1.676
21074 Villalba del Alcor;Mujeres;2015;1.683
21074 Villalba del Alcor;Mujeres;2014;1.699
21074 Villalba del Alcor;Mujeres;2013;1.721
21074 Villalba del Alcor;Mujeres;2012;1.750
21074 Villalba del Alcor;Mujeres;2011;1.746
21074 Villalba del Alcor;Mujeres;2010;1.761
21074 Villalba del Alcor;Mujeres;2009;1.776
21074 Villalba del Alcor;Mujeres;2008;1.773
21074 Villalba del Alcor;Mujeres;2007;1.751
21074 Villalba del Alcor;Mujeres;2006;1.719
21074 Villalba del Alcor;Mujeres;2005;1.715
21074 Villalba del Alcor;Mujeres;2004;1.732
21074 Villalba del Alcor;Mujeres;2003;1.745
21074 Villalba del Alcor;Mujeres;2002;1.759
21074 Villalba del Alcor;Mujeres;2001;1.772
21074 Villalba del Alcor;Mujeres;2000;1.809
21074 Villalba del Alcor;Mujeres;1999;1.797
21074 Villalba del Alcor;Mujeres;1998;1.809
21074 Villalba del Alcor;Mujeres;1997;""
21074 Villalba del Alcor;Mujeres;1996;1.825
21075 Villanueva de las Cruces;Total;2019;373
21075 Villanueva de las Cruces;Total;2018;""
21075 Villanueva de las Cruces;Total;2017;""
21075 Villanueva de las Cruces;Total;2016;""
21075 Villanueva de las Cruces;Total;2015;""
21075 Villanueva de las Cruces;Total;2014;""
21075 Villanueva de las Cruces;Total;2013;""
21075 Villanueva de las Cruces;Total;2012;""
21075 Villanueva de las Cruces;Total;2011;""
21075 Villanueva de las Cruces;Total;2010;""
21075 Villanueva de las Cruces;Total;2009;""
21075 Villanueva de las Cruces;Total;2008;""
21075 Villanueva de las Cruces;Total;2007;""
21075 Villanueva de las Cruces;Total;2006;""
21075 Villanueva de las Cruces;Total;2005;""
21075 Villanueva de las Cruces;Total;2004;""
21075 Villanueva de las Cruces;Total;2003;""
21075 Villanueva de las Cruces;Total;2002;""
21075 Villanueva de las Cruces;Total;2001;""
21075 Villanueva de las Cruces;Total;2000;""
21075 Villanueva de las Cruces;Total;1999;""
21075 Villanueva de las Cruces;Total;1998;""
21075 Villanueva de las Cruces;Total;1997;""
21075 Villanueva de las Cruces;Total;1996;""
21075 Villanueva de las Cruces;Hombres;2019;176
21075 Villanueva de las Cruces;Hombres;2018;180
21075 Villanueva de las Cruces;Hombres;2017;185
21075 Villanueva de las Cruces;Hombres;2016;187
21075 Villanueva de las Cruces;Hombres;2015;184
21075 Villanueva de las Cruces;Hombres;2014;185
21075 Villanueva de las Cruces;Hombres;2013;191
21075 Villanueva de las Cruces;Hombres;2012;198
21075 Villanueva de las Cruces;Hombres;2011;198
21075 Villanueva de las Cruces;Hombres;2010;196
21075 Villanueva de las Cruces;Hombres;2009;193
21075 Villanueva de las Cruces;Hombres;2008;196
21075 Villanueva de las Cruces;Hombres;2007;188
21075 Villanueva de las Cruces;Hombres;2006;191
21075 Villanueva de las Cruces;Hombres;2005;192
21075 Villanueva de las Cruces;Hombres;2004;196
21075 Villanueva de las Cruces;Hombres;2003;189
21075 Villanueva de las Cruces;Hombres;2002;195
21075 Villanueva de las Cruces;Hombres;2001;207
21075 Villanueva de las Cruces;Hombres;2000;202
21075 Villanueva de las Cruces;Hombres;1999;200
21075 Villanueva de las Cruces;Hombres;1998;198
21075 Villanueva de las Cruces;Hombres;1997;""
21075 Villanueva de las Cruces;Hombres;1996;220
21075 Villanueva de las Cruces;Mujeres;2019;197
21075 Villanueva de las Cruces;Mujeres;2018;202
21075 Villanueva de las Cruces;Mujeres;2017;201
21075 Villanueva de las Cruces;Mujeres;2016;198
21075 Villanueva de las Cruces;Mujeres;2015;195
21075 Villanueva de las Cruces;Mujeres;2014;201
21075 Villanueva de las Cruces;Mujeres;2013;209
21075 Villanueva de las Cruces;Mujeres;2012;214
21075 Villanueva de las Cruces;Mujeres;2011;220
21075 Villanueva de las Cruces;Mujeres;2010;217
21075 Villanueva de las Cruces;Mujeres;2009;222
21075 Villanueva de las Cruces;Mujeres;2008;225
21075 Villanueva de las Cruces;Mujeres;2007;228
21075 Villanueva de las Cruces;Mujeres;2006;218
21075 Villanueva de las Cruces;Mujeres;2005;218
21075 Villanueva de las Cruces;Mujeres;2004;214
21075 Villanueva de las Cruces;Mujeres;2003;211
21075 Villanueva de las Cruces;Mujeres;2002;212
21075 Villanueva de las Cruces;Mujeres;2001;222
21075 Villanueva de las Cruces;Mujeres;2000;221
21075 Villanueva de las Cruces;Mujeres;1999;230
21075 Villanueva de las Cruces;Mujeres;1998;230
21075 Villanueva de las Cruces;Mujeres;1997;""
21075 Villanueva de las Cruces;Mujeres;1996;240
21076 Villanueva de los Castillejos;Total;2019;2.820
21076 Villanueva de los Castillejos;Total;2018;""
21076 Villanueva de los Castillejos;Total;2017;""
21076 Villanueva de los Castillejos;Total;2016;""
21076 Villanueva de los Castillejos;Total;2015;""
21076 Villanueva de los Castillejos;Total;2014;""
21076 Villanueva de los Castillejos;Total;2013;""
21076 Villanueva de los Castillejos;Total;2012;""
21076 Villanueva de los Castillejos;Total;2011;""
21076 Villanueva de los Castillejos;Total;2010;""
21076 Villanueva de los Castillejos;Total;2009;""
21076 Villanueva de los Castillejos;Total;2008;""
21076 Villanueva de los Castillejos;Total;2007;""
21076 Villanueva de los Castillejos;Total;2006;""
21076 Villanueva de los Castillejos;Total;2005;""
21076 Villanueva de los Castillejos;Total;2004;""
21076 Villanueva de los Castillejos;Total;2003;""
21076 Villanueva de los Castillejos;Total;2002;""
21076 Villanueva de los Castillejos;Total;2001;""
21076 Villanueva de los Castillejos;Total;2000;""
21076 Villanueva de los Castillejos;Total;1999;""
21076 Villanueva de los Castillejos;Total;1998;""
21076 Villanueva de los Castillejos;Total;1997;""
21076 Villanueva de los Castillejos;Total;1996;""
21076 Villanueva de los Castillejos;Hombres;2019;1.411
21076 Villanueva de los Castillejos;Hombres;2018;1.383
21076 Villanueva de los Castillejos;Hombres;2017;1.375
21076 Villanueva de los Castillejos;Hombres;2016;1.377
21076 Villanueva de los Castillejos;Hombres;2015;1.380
21076 Villanueva de los Castillejos;Hombres;2014;1.387
21076 Villanueva de los Castillejos;Hombres;2013;1.379
21076 Villanueva de los Castillejos;Hombres;2012;1.387
21076 Villanueva de los Castillejos;Hombres;2011;1.381
21076 Villanueva de los Castillejos;Hombres;2010;1.397
21076 Villanueva de los Castillejos;Hombres;2009;1.391
21076 Villanueva de los Castillejos;Hombres;2008;1.375
21076 Villanueva de los Castillejos;Hombres;2007;1.376
21076 Villanueva de los Castillejos;Hombres;2006;1.391
21076 Villanueva de los Castillejos;Hombres;2005;1.372
21076 Villanueva de los Castillejos;Hombres;2004;1.347
21076 Villanueva de los Castillejos;Hombres;2003;1.326
21076 Villanueva de los Castillejos;Hombres;2002;1.333
21076 Villanueva de los Castillejos;Hombres;2001;1.312
21076 Villanueva de los Castillejos;Hombres;2000;1.319
21076 Villanueva de los Castillejos;Hombres;1999;1.330
21076 Villanueva de los Castillejos;Hombres;1998;1.314
21076 Villanueva de los Castillejos;Hombres;1997;""
21076 Villanueva de los Castillejos;Hombres;1996;1.316
21076 Villanueva de los Castillejos;Mujeres;2019;1.409
21076 Villanueva de los Castillejos;Mujeres;2018;1.378
21076 Villanueva de los Castillejos;Mujeres;2017;1.372
21076 Villanueva de los Castillejos;Mujeres;2016;1.369
21076 Villanueva de los Castillejos;Mujeres;2015;1.367
21076 Villanueva de los Castillejos;Mujeres;2014;1.371
21076 Villanueva de los Castillejos;Mujeres;2013;1.380
21076 Villanueva de los Castillejos;Mujeres;2012;1.398
21076 Villanueva de los Castillejos;Mujeres;2011;1.381
21076 Villanueva de los Castillejos;Mujeres;2010;1.393
21076 Villanueva de los Castillejos;Mujeres;2009;1.421
21076 Villanueva de los Castillejos;Mujeres;2008;1.408
21076 Villanueva de los Castillejos;Mujeres;2007;1.393
21076 Villanueva de los Castillejos;Mujeres;2006;1.377
21076 Villanueva de los Castillejos;Mujeres;2005;1.348
21076 Villanueva de los Castillejos;Mujeres;2004;1.344
21076 Villanueva de los Castillejos;Mujeres;2003;1.341
21076 Villanueva de los Castillejos;Mujeres;2002;1.364
21076 Villanueva de los Castillejos;Mujeres;2001;1.360
21076 Villanueva de los Castillejos;Mujeres;2000;1.363
21076 Villanueva de los Castillejos;Mujeres;1999;1.377
21076 Villanueva de los Castillejos;Mujeres;1998;1.363
21076 Villanueva de los Castillejos;Mujeres;1997;""
21076 Villanueva de los Castillejos;Mujeres;1996;1.368
21077 Villarrasa;Total;2019;2.176
21077 Villarrasa;Total;2018;""
21077 Villarrasa;Total;2017;""
21077 Villarrasa;Total;2016;""
21077 Villarrasa;Total;2015;""
21077 Villarrasa;Total;2014;""
21077 Villarrasa;Total;2013;""
21077 Villarrasa;Total;2012;""
21077 Villarrasa;Total;2011;""
21077 Villarrasa;Total;2010;""
21077 Villarrasa;Total;2009;""
21077 Villarrasa;Total;2008;""
21077 Villarrasa;Total;2007;""
21077 Villarrasa;Total;2006;""
21077 Villarrasa;Total;2005;""
21077 Villarrasa;Total;2004;""
21077 Villarrasa;Total;2003;""
21077 Villarrasa;Total;2002;""
21077 Villarrasa;Total;2001;""
21077 Villarrasa;Total;2000;""
21077 Villarrasa;Total;1999;""
21077 Villarrasa;Total;1998;""
21077 Villarrasa;Total;1997;""
21077 Villarrasa;Total;1996;""
21077 Villarrasa;Hombres;2019;1.103
21077 Villarrasa;Hombres;2018;1.083
21077 Villarrasa;Hombres;2017;1.105
21077 Villarrasa;Hombres;2016;1.105
21077 Villarrasa;Hombres;2015;1.097
21077 Villarrasa;Hombres;2014;1.085
21077 Villarrasa;Hombres;2013;1.121
21077 Villarrasa;Hombres;2012;1.113
21077 Villarrasa;Hombres;2011;1.092
21077 Villarrasa;Hombres;2010;1.083
21077 Villarrasa;Hombres;2009;1.086
21077 Villarrasa;Hombres;2008;1.088
21077 Villarrasa;Hombres;2007;1.086
21077 Villarrasa;Hombres;2006;1.078
21077 Villarrasa;Hombres;2005;1.059
21077 Villarrasa;Hombres;2004;1.072
21077 Villarrasa;Hombres;2003;1.053
21077 Villarrasa;Hombres;2002;1.062
21077 Villarrasa;Hombres;2001;1.074
21077 Villarrasa;Hombres;2000;1.082
21077 Villarrasa;Hombres;1999;1.056
21077 Villarrasa;Hombres;1998;1.063
21077 Villarrasa;Hombres;1997;""
21077 Villarrasa;Hombres;1996;1.070
21077 Villarrasa;Mujeres;2019;1.073
21077 Villarrasa;Mujeres;2018;1.069
21077 Villarrasa;Mujeres;2017;1.067
21077 Villarrasa;Mujeres;2016;1.062
21077 Villarrasa;Mujeres;2015;1.065
21077 Villarrasa;Mujeres;2014;1.064
21077 Villarrasa;Mujeres;2013;1.098
21077 Villarrasa;Mujeres;2012;1.090
21077 Villarrasa;Mujeres;2011;1.099
21077 Villarrasa;Mujeres;2010;1.087
21077 Villarrasa;Mujeres;2009;1.065
21077 Villarrasa;Mujeres;2008;1.061
21077 Villarrasa;Mujeres;2007;1.056
21077 Villarrasa;Mujeres;2006;1.043
21077 Villarrasa;Mujeres;2005;1.036
21077 Villarrasa;Mujeres;2004;1.042
21077 Villarrasa;Mujeres;2003;1.021
21077 Villarrasa;Mujeres;2002;1.026
21077 Villarrasa;Mujeres;2001;1.029
21077 Villarrasa;Mujeres;2000;1.048
21077 Villarrasa;Mujeres;1999;1.015
21077 Villarrasa;Mujeres;1998;1.019
21077 Villarrasa;Mujeres;1997;""
21077 Villarrasa;Mujeres;1996;1.022
21078 Zalamea la Real;Total;2019;3.068
21078 Zalamea la Real;Total;2018;""
21078 Zalamea la Real;Total;2017;""
21078 Zalamea la Real;Total;2016;""
21078 Zalamea la Real;Total;2015;""
21078 Zalamea la Real;Total;2014;""
21078 Zalamea la Real;Total;2013;""
21078 Zalamea la Real;Total;2012;""
21078 Zalamea la Real;Total;2011;""
21078 Zalamea la Real;Total;2010;""
21078 Zalamea la Real;Total;2009;""
21078 Zalamea la Real;Total;2008;""
21078 Zalamea la Real;Total;2007;""
21078 Zalamea la Real;Total;2006;""
21078 Zalamea la Real;Total;2005;""
21078 Zalamea la Real;Total;2004;""
21078 Zalamea la Real;Total;2003;""
21078 Zalamea la Real;Total;2002;""
21078 Zalamea la Real;Total;2001;""
21078 Zalamea la Real;Total;2000;""
21078 Zalamea la Real;Total;1999;""
21078 Zalamea la Real;Total;1998;""
21078 Zalamea la Real;Total;1997;""
21078 Zalamea la Real;Total;1996;""
21078 Zalamea la Real;Hombres;2019;1.545
21078 Zalamea la Real;Hombres;2018;1.563
21078 Zalamea la Real;Hombres;2017;1.559
21078 Zalamea la Real;Hombres;2016;1.604
21078 Zalamea la Real;Hombres;2015;1.618
21078 Zalamea la Real;Hombres;2014;1.617
21078 Zalamea la Real;Hombres;2013;1.668
21078 Zalamea la Real;Hombres;2012;1.680
21078 Zalamea la Real;Hombres;2011;1.694
21078 Zalamea la Real;Hombres;2010;1.696
21078 Zalamea la Real;Hombres;2009;1.691
21078 Zalamea la Real;Hombres;2008;1.721
21078 Zalamea la Real;Hombres;2007;1.724
21078 Zalamea la Real;Hombres;2006;1.748
21078 Zalamea la Real;Hombres;2005;1.756
21078 Zalamea la Real;Hombres;2004;1.735
21078 Zalamea la Real;Hombres;2003;1.741
21078 Zalamea la Real;Hombres;2002;1.755
21078 Zalamea la Real;Hombres;2001;1.738
21078 Zalamea la Real;Hombres;2000;1.693
21078 Zalamea la Real;Hombres;1999;1.717
21078 Zalamea la Real;Hombres;1998;1.715
21078 Zalamea la Real;Hombres;1997;""
21078 Zalamea la Real;Hombres;1996;1.741
21078 Zalamea la Real;Mujeres;2019;1.523
21078 Zalamea la Real;Mujeres;2018;1.527
21078 Zalamea la Real;Mujeres;2017;1.534
21078 Zalamea la Real;Mujeres;2016;1.574
21078 Zalamea la Real;Mujeres;2015;1.592
21078 Zalamea la Real;Mujeres;2014;1.615
21078 Zalamea la Real;Mujeres;2013;1.661
21078 Zalamea la Real;Mujeres;2012;1.685
21078 Zalamea la Real;Mujeres;2011;1.686
21078 Zalamea la Real;Mujeres;2010;1.711
21078 Zalamea la Real;Mujeres;2009;1.723
21078 Zalamea la Real;Mujeres;2008;1.740
21078 Zalamea la Real;Mujeres;2007;1.753
21078 Zalamea la Real;Mujeres;2006;1.768
21078 Zalamea la Real;Mujeres;2005;1.791
21078 Zalamea la Real;Mujeres;2004;1.788
21078 Zalamea la Real;Mujeres;2003;1.793
21078 Zalamea la Real;Mujeres;2002;1.793
21078 Zalamea la Real;Mujeres;2001;1.809
21078 Zalamea la Real;Mujeres;2000;1.762
21078 Zalamea la Real;Mujeres;1999;1.780
21078 Zalamea la Real;Mujeres;1998;1.774
21078 Zalamea la Real;Mujeres;1997;""
21078 Zalamea la Real;Mujeres;1996;1.804
21902 Zarza-Perrunal, La	;Total;2019;1.267
